"111","211","121","221","112","212","122","222"
1.20869435017208,1.31598080107806,1.2895483005022,1.23432572373028,1.45254927761677,1.42898021503666,1.45970752445291,0.686901815402879
1.21247843639208,1.20826616459405,1.26660654905966,1.16169938455931,1.47663232438817,1.42081428805794,1.48064760897541,0.677918891181098
1.12464076400159,1.30057683039587,1.22426079911456,1.26276491905518,1.44870592883462,1.42871729304889,1.46201400600299,0.689846115846154
1.16958344579136,1.28064023360909,1.24972309875682,1.18502933747175,1.4640738036151,1.46283580581029,1.47086024313372,0.680142125586285
1.15119468711959,1.27815038383833,1.31851129162617,1.26132561208028,1.47741816461903,1.41324324383885,1.46090747497473,0.683873218043331
1.13016677110298,1.27027009376133,1.35010536346208,1.22265049841187,1.44429983918741,1.44945638385319,1.4620618349521,0.676213731565896
1.1840423282268,1.22750323139793,1.28645613431513,1.21290988333927,1.46809027236786,1.447648018643,1.45087157163927,0.682228594847623
1.1888226953971,1.26996402632412,1.25157141187187,1.1177031420268,1.46456880730773,1.44623284823012,1.47787338545135,0.665834815154252
1.16280089653284,1.1940242898865,1.31954081713215,1.15905751780517,1.46746239849391,1.40975585266913,1.47479433050152,0.693492100984589
1.15585881279019,1.23065150473868,1.27549820275245,1.24725187175579,1.43873536009068,1.44903088486452,1.46870891320021,0.680219022942609
1.19264591664009,1.37628269931265,1.22952244923938,1.20921121342294,1.45375986026765,1.38417523003306,1.46804619991526,0.684270067014685
1.20497625308277,1.28246568517198,1.294698154006,1.18256611882807,1.4342005080038,1.41798901280845,1.46073480501581,0.688227203486232
1.26248531724409,1.26958325397122,1.23111290105127,1.30038542296499,1.454721261782,1.45595104042855,1.47187842431976,0.697088022506635
1.14881762205862,1.17395407614055,1.20950387346321,1.27459333397689,1.43651814230081,1.41478951057353,1.47577000929191,0.681876438544313
1.17287113326633,1.31774859933014,1.31194671378597,1.2130419727652,1.45197081257533,1.38584742327038,1.45690078457967,0.697760542979261
1.12273304199218,1.30265459530433,1.32730715904624,1.28547671585713,1.45583311601133,1.38388597162223,1.47939776365019,0.699760850895651
1.15893730552487,1.37676481032381,1.31651875297903,1.26515589674241,1.45141611762534,1.35925663334346,1.47613538538376,0.679202398452356
1.22977976683096,1.32865358187949,1.24581439879247,1.17222615851199,1.47653898981912,1.45935475670389,1.43560385858175,0.681492742681355
1.15360256045109,1.32594461704368,1.19368537636584,1.28936639967276,1.47783254773543,1.44619608886591,1.47534930873222,0.698526973335505
1.18024628644443,1.2385542235667,1.25059137906347,1.27302011716322,1.47082079960009,1.4321760840072,1.49102405496256,0.688104432299491
1.23461447531178,1.23124421771118,1.31060314431735,1.21569889908299,1.46707575416586,1.42386803551011,1.45334955201779,0.668437445233679
1.13902755856754,1.24387102797775,1.30539406904037,1.26272125157057,1.45854103685792,1.49514360055843,1.49804860109006,0.687658018127173
1.16507040839787,1.26668430460953,1.23724579989328,1.27290658498675,1.45951026556894,1.45580430190597,1.47409710460068,0.69496278127243
1.15901287981283,1.1963707935413,1.23810082176781,1.27843724917336,1.4772752222086,1.43497888234129,1.46919250005888,0.665233148581189
1.19987239877793,1.22332923569142,1.28106635593641,1.25038410299155,1.45148743372878,1.40788424017219,1.45848488861705,0.669716707101762
1.173049353295,1.25045782857044,1.29203468548506,1.23449661821156,1.43725747483763,1.37199334810027,1.47800348387151,0.685608024415816
1.1076127244558,1.26513854557492,1.25987729066625,1.37299410297965,1.4742690751393,1.3882670183414,1.46456793017414,0.691852383782422
1.18888063518159,1.30083650395761,1.27179238250819,1.27830053747132,1.43316420269327,1.38201157108697,1.47742217732821,0.693962691727894
1.23292552310815,1.240692275757,1.30248677096857,1.25973115759959,1.46221987379641,1.4110333641958,1.47704974259983,0.701010897121012
1.25958275825373,1.31742316824346,1.27398959524337,1.18966570600616,1.45798945155015,1.45690276654518,1.46495027976568,0.679825363999367
1.22333693977541,1.25414190871178,1.32344999075901,1.32331471770004,1.46406358444315,1.37651260942851,1.45112594735474,0.686310924198249
1.21116334232951,1.25770229112064,1.2042931779552,1.20887220953624,1.44368494705654,1.38189646611375,1.47080699325029,0.681340590709596
1.17402354726612,1.212994328314,1.3634782387349,1.26074648000732,1.44305130519431,1.39811841410002,1.46039348846718,0.697935659997941
1.18666446374883,1.30434523468392,1.32301261442625,1.32163767230089,1.45252935355018,1.45089699336349,1.45516573946912,0.669841812983771
1.20379429061762,1.24104475958407,1.25965028667028,1.32569418859322,1.45411536953339,1.35612948307308,1.45698433580589,0.666047376835722
1.15821386234169,1.19715734886333,1.37276994105057,1.22407047391733,1.45316487433933,1.41193988518031,1.45846746276031,0.666047075709435
1.19121350704407,1.33686727638805,1.24108299326458,1.23961672093848,1.45415194911761,1.38483131264123,1.45748736640077,0.672411574971395
1.12011186856999,1.2615131867842,1.28207230831226,1.17736329958121,1.46959553207098,1.48086817309773,1.45437492786795,0.677529759679178
1.16173492590585,1.16829690418795,1.30204342551378,1.21468303702104,1.45961383695169,1.42104211991488,1.46648730115287,0.697937666941437
1.1753000563312,1.32226931521701,1.29103103339889,1.26388642707549,1.46468489674879,1.41747929043974,1.47250710787087,0.680148641268292
